"Title","SubTitle"
"Return Loss",""
"Parameter Name","Setting"
"Resolution:","2065"
"CAL:","On (2PFP)"
"RF Immunity:","Low"
"Std:","None"
"Smoothing %: ","OFF"
"Date:","woensdag 20 april 2016"
"Time:","9:47:10"
"Model:","S820E"
"Serial:","1520066"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Return Loss"
"1000","3.99564720563713"
"1002.42248062016","4.01533996172725"
"1004.84496124031","4.02369468138939"
"1007.26744186047","4.02014639893625"
"1009.68992248062","4.00933607600768"
"1012.11240310078","3.98676230119881"
"1014.53488372093","3.94241759633632"
"1016.95736434109","3.9033502264698"
"1019.37984496124","3.86165084203894"
"1021.8023255814","3.81310918859141"
"1024.22480620155","3.77301477433519"
"1026.64728682171","3.73386889767545"
"1029.06976744186","3.68100932922367"
"1031.49224806202","3.62867615096815"
"1033.91472868217","3.57846065547254"
"1036.33720930233","3.53290956139525"
"1038.75968992248","3.49297020850081"
"1041.18217054264","3.45754137354136"
"1043.60465116279","3.42728037568681"
"1046.02713178295","3.40174984571829"
"1048.4496124031","3.37659888130288"
"1050.87209302326","3.3552113038594"
"1053.29457364341","3.33287735962762"
"1055.71705426357","3.31223363239752"
"1058.13953488372","3.28884490953188"
"1060.56201550388","3.26398576003191"
"1062.98449612403","3.23741049286482"
"1065.40697674419","3.20236507119769"
"1067.82945736434","3.16792412923577"
"1070.2519379845","3.12845535432389"
"1072.67441860465","3.086272705994"
"1075.09689922481","3.04423636874994"
"1077.51937984496","3.00256203975215"
"1079.94186046512","2.96265236822382"
"1082.36434108527","2.92551854636385"
"1084.78682170543","2.8914676383537"
"1087.20930232558","2.85996254123292"
"1089.63178294574","2.83203544186207"
"1092.05426356589","2.80827992383697"
"1094.47674418605","2.79013002899219"
"1096.8992248062","2.77901691680029"
"1099.32170542636","2.77136840821753"
"1101.74418604651","2.76551923922563"
"1104.16666666667","2.77137072038389"
"1106.58914728682","2.77991630164211"
"1109.01162790698","2.79459420720194"
"1111.43410852713","2.81274150586285"
"1113.85658914729","2.83294566013853"
"1116.27906976744","2.85500354173501"
"1118.7015503876","2.8748346630094"
"1121.12403100775","2.88846509154332"
"1123.54651162791","2.89508688446798"
"1125.96899224806","2.8969391175752"
"1128.39147286822","2.9001631092013"
"1130.81395348837","2.90349936777199"
"1133.23643410853","2.90614034395868"
"1135.65891472868","2.9088531973852"
"1138.08139534884","2.90889079669009"
"1140.50387596899","2.90665325538059"
"1142.92635658915","2.90490652124691"
"1145.3488372093","2.90241128564674"
"1147.77131782946","2.90179992613563"
"1150.19379844961","2.90408833958092"
"1152.61627906977","2.90300178405841"
"1155.03875968992","2.90318263420136"
"1157.46124031008","2.90887582971152"
"1159.88372093023","2.91647599327847"
"1162.30620155039","2.92994177736521"
"1164.72868217054","2.94921336691804"
"1167.1511627907","2.97242850512081"
"1169.57364341085","3.00394727064786"
"1171.99612403101","3.03709118970875"
"1174.41860465116","3.07572164203533"
"1176.84108527132","3.11929605775666"
"1179.26356589147","3.16403825389734"
"1181.68604651163","3.20890081264146"
"1184.10852713178","3.24846745142744"
"1186.53100775194","3.27882077739117"
"1188.95348837209","3.30855771826644"
"1191.37596899225","3.32857082979833"
"1193.7984496124","3.33773287776407"
"1196.22093023256","3.33765633339284"
"1198.64341085271","3.3313416446641"
"1201.06589147287","3.31554205300161"
"1203.48837209302","3.29626544138784"
"1205.91085271318","3.27388683657366"
"1208.33333333333","3.24984033415817"
"1210.75581395349","3.22061247186846"
"1213.17829457364","3.19018047233478"
"1215.6007751938","3.16836365305583"
"1218.02325581395","3.15878227231193"
"1220.44573643411","3.15132492241389"
"1222.86821705426","3.16417180344623"
"1225.29069767442","3.18255410869887"
"1227.71317829457","3.19284614083132"
"1230.13565891473","3.18838105281361"
"1232.55813953488","3.18247400884088"
"1234.98062015504","3.1810230561355"
"1237.40310077519","3.18080452829357"
"1239.82558139535","3.18929712508155"
"1242.2480620155","3.19474360954251"
"1244.67054263566","3.2042101840617"
"1247.09302325581","3.21542222407607"
"1249.51550387597","3.21412470993396"
"1251.93798449612","3.19864538530693"
"1254.36046511628","3.18954326579309"
"1256.78294573643","3.18005319294375"
"1259.20542635659","3.17857105026728"
"1261.62790697674","3.1749154529244"
"1264.0503875969","3.17614069759648"
"1266.47286821705","3.18223878123716"
"1268.89534883721","3.18832118422639"
"1271.31782945736","3.1973998997256"
"1273.74031007752","3.20220072414174"
"1276.16279069767","3.20670732411715"
"1278.58527131783","3.20579364364417"
"1281.00775193798","3.20295176400747"
"1283.43023255814","3.19670691626213"
"1285.85271317829","3.18698738839942"
"1288.27519379845","3.17915489228841"
"1290.6976744186","3.1690662746677"
"1293.12015503876","3.16123354465502"
"1295.54263565891","3.15281265825758"
"1297.96511627907","3.1476011232025"
"1300.38759689922","3.14203680760225"
"1302.81007751938","3.14077245989764"
"1305.23255813953","3.14252313619789"
"1307.65503875969","3.1466610834519"
"1310.07751937984","3.15342059189546"
"1312.5","3.16456147451678"
"1314.92248062016","3.17889994718527"
"1317.34496124031","3.20033221336045"
"1319.76744186047","3.22643470957043"
"1322.18992248062","3.2552496562132"
"1324.61240310078","3.28791099110965"
"1327.03488372093","3.32038520967757"
"1329.45736434109","3.35383929163672"
"1331.87984496124","3.38054235096709"
"1334.3023255814","3.39576561191407"
"1336.72480620155","3.39399110676348"
"1339.14728682171","3.37414935131433"
"1341.56976744186","3.33868197134909"
"1343.99224806202","3.29616563761967"
"1346.41472868217","3.257415891179"
"1348.83720930233","3.22846986916663"
"1351.25968992248","3.21655200410134"
"1353.68217054264","3.21100691241526"
"1356.10465116279","3.21094833783167"
"1358.52713178295","3.21238775275642"
"1360.9496124031","3.21361934276327"
"1363.37209302326","3.21630739489835"
"1365.79457364341","3.221047052597"
"1368.21705426357","3.22873603144105"
"1370.63953488372","3.24039718407084"
"1373.06201550388","3.25219851703239"
"1375.48449612403","3.26794051065178"
"1377.90697674419","3.28934240737189"
"1380.32945736434","3.31762081665868"
"1382.7519379845","3.34988671048636"
"1385.17441860465","3.38787600262243"
"1387.59689922481","3.43067933571412"
"1390.01937984496","3.47853969646839"
"1392.44186046512","3.53199211502895"
"1394.86434108527","3.58803860978225"
"1397.28682170543","3.64707160300751"
"1399.70930232558","3.710152196113"
"1402.13178294574","3.77663485116065"
"1404.55426356589","3.84095969178016"
"1406.97674418605","3.90571559721836"
"1409.3992248062","3.97062303137937"
"1411.82170542636","4.03232281882341"
"1414.24418604651","4.09340505579186"
"1416.66666666667","4.15789479275609"
"1419.08914728682","4.22381554033765"
"1421.51162790698","4.29340265375375"
"1423.93410852713","4.36616046915794"
"1426.35658914729","4.44803674318783"
"1428.77906976744","4.53691723099625"
"1431.2015503876","4.63258887644723"
"1433.62403100775","4.73576478520209"
"1436.04651162791","4.85183566755994"
"1438.46899224806","4.97705385434951"
"1440.89147286822","5.11113768559736"
"1443.31395348837","5.23327643143395"
"1445.73643410853","5.3599969480921"
"1448.15891472868","5.48345845056712"
"1450.58139534884","5.5962516774117"
"1453.00387596899","5.68615867105074"
"1455.42635658915","5.74212269279957"
"1457.8488372093","5.76112016897892"
"1460.27131782946","5.73938812713021"
"1462.69379844961","5.68403031359131"
"1465.11627906977","5.60849569432363"
"1467.53875968992","5.52107676012507"
"1469.96124031008","5.41084836538277"
"1472.38372093023","5.34320985824646"
"1474.80620155039","5.2842660026563"
"1477.22868217054","5.21936469145491"
"1479.6511627907","5.18344517155741"
"1482.07364341085","5.17588177601962"
"1484.49612403101","5.17959050739727"
"1486.91860465116","5.22124907852789"
"1489.34108527132","5.29449896378649"
"1491.76356589147","5.42800146074584"
"1494.18604651163","5.61240038558889"
"1496.60852713178","5.84569697018859"
"1499.03100775194","6.1240361207148"
"1501.45348837209","6.45026973404851"
"1503.87596899225","6.8109739672789"
"1506.2984496124","7.1945320544743"
"1508.72093023256","7.58275609255205"
"1511.14341085271","7.95182812264023"
"1513.56589147287","8.2751641397545"
"1515.98837209302","8.52947963658026"
"1518.41085271318","8.71899080312297"
"1520.83333333333","8.85736535943354"
"1523.25581395349","8.9868091849419"
"1525.67829457364","9.14259843138376"
"1528.1007751938","9.3569746723938"
"1530.52325581395","9.65117501280746"
"1532.94573643411","10.0324869728139"
"1535.36821705426","10.5049642707658"
"1537.79069767442","11.0775663035787"
"1540.21317829457","11.7449179791986"
"1542.63565891473","12.5163272890469"
"1545.05813953488","13.3916384764343"
"1547.48062015504","14.3887867455003"
"1549.90310077519","15.5070126497955"
"1552.32558139535","16.8033397137219"
"1554.7480620155","18.291766708368"
"1557.17054263566","20.019784988326"
"1559.59302325581","22.058384264722"
"1562.01550387597","24.371963131547"
"1564.43798449612","26.6855436160567"
"1566.86046511628","27.972158116579"
"1569.28294573643","26.5238037603329"
"1571.70542635659","23.591553538216"
"1574.12790697674","20.9881706268804"
"1576.5503875969","18.9483872211966"
"1578.97286821705","17.3408426032832"
"1581.39534883721","16.0372620442174"
"1583.81782945736","14.9744600510128"
"1586.24031007752","14.1150765050777"
"1588.66279069767","13.4179783903205"
"1591.08527131783","12.8559475978337"
"1593.50775193798","12.4245527307785"
"1595.93023255814","12.1065542511985"
"1598.35271317829","11.8882915205439"
"1600.77519379845","11.7635986589121"
"1603.1976744186","11.7188760043338"
"1605.62015503876","11.7419654582995"
"1608.04263565891","11.8071759146407"
"1610.46511627907","11.9020013481015"
"1612.88759689922","11.9966917243098"
"1615.31007751938","12.074430880331"
"1617.73255813953","12.1106105281782"
"1620.15503875969","12.0972111935078"
"1622.57751937984","12.0186516924972"
"1625","11.8904108354541"
