"Title","SubTitle"
"Transmission (Two Port)",""
"Parameter Name","Setting"
"Resolution:","2065"
"CAL:","On (2PFP)"
"RF Immunity:","Low"
"Std:","None"
"Smoothing %: ","OFF"
"Date:","woensdag 20 april 2016"
"Time:","9:46:07"
"Avg. Cable Loss:","4.62 dB"
"Model:","S820E"
"Serial:","1520066"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Transmission (Two Port)"
"1000","-24.4560460029198"
"1002.42248062016","-23.8994573733096"
"1004.84496124031","-23.4866711606729"
"1007.26744186047","-23.1481961367651"
"1009.68992248062","-22.788693799226"
"1012.11240310078","-22.5780563655402"
"1014.53488372093","-22.2739059359382"
"1016.95736434109","-21.8920417726105"
"1019.37984496124","-21.6559808456185"
"1021.8023255814","-21.4467657724905"
"1024.22480620155","-21.2794002974064"
"1026.64728682171","-21.1397075344686"
"1029.06976744186","-20.9980573193443"
"1031.49224806202","-20.8311641121608"
"1033.91472868217","-20.6340951077458"
"1036.33720930233","-20.4080144742092"
"1038.75968992248","-20.1733248664922"
"1041.18217054264","-19.9287345083086"
"1043.60465116279","-19.6946794787019"
"1046.02713178295","-19.4694337292496"
"1048.4496124031","-19.2502745885661"
"1050.87209302326","-19.0419175130826"
"1053.29457364341","-18.8602287264475"
"1055.71705426357","-18.6931762437997"
"1058.13953488372","-18.5548202636143"
"1060.56201550388","-18.4263081133235"
"1062.98449612403","-18.3155221115911"
"1065.40697674419","-18.2371805378355"
"1067.82945736434","-18.1800144160831"
"1070.2519379845","-18.1387846369667"
"1072.67441860465","-18.1055059043297"
"1075.09689922481","-18.097550003193"
"1077.51937984496","-18.087510262423"
"1079.94186046512","-18.0832852385976"
"1082.36434108527","-18.0823480207627"
"1084.78682170543","-18.077917369291"
"1087.20930232558","-18.0576731202702"
"1089.63178294574","-18.0299557276398"
"1092.05426356589","-17.9778382015279"
"1094.47674418605","-17.9142347784463"
"1096.8992248062","-17.8212837812181"
"1099.32170542636","-17.7163769624545"
"1101.74418604651","-17.590629312374"
"1104.16666666667","-17.4507115774933"
"1106.58914728682","-17.3028397808017"
"1109.01162790698","-17.1505432128845"
"1111.43410852713","-17.002197296042"
"1113.85658914729","-16.8709920321051"
"1116.27906976744","-16.7977366794016"
"1118.7015503876","-16.7656581765232"
"1121.12403100775","-16.8177152698622"
"1123.54651162791","-16.888678985676"
"1125.96899224806","-16.888783193697"
"1128.39147286822","-16.8392871323495"
"1130.81395348837","-16.7596945554852"
