2.398152648394175720e-09	7.287231984779935963e-11	-8.244561844027844158e-10	8.317189874397294034e+02	3.013474592172935562e+00
2.524371208835974747e-09	1.020212477869193516e-09	9.790417189783092855e-10	5.387759992447303148e+02	3.060872343535281175e+02
2.650589769277773360e-09	-5.101062389345969650e-10	-1.030570230503480933e-09	5.096097631149832523e+02	7.707061232294498154e+01
2.650589769277773360e-09	8.015955183257948171e-10	8.244561844027877246e-10	6.228563771405329135e+02	1.903172263484963480e+02
2.903026890161370586e-09	-9.473401580213943636e-10	-1.030570230503481761e-09	4.116616328766498896e+02	1.539177344162696386e+02
2.903026890161371000e-09	7.287231984779915284e-11	5.668136267769145961e-10	6.829840540270333804e+02	1.396695407008252010e+00
2.903026890161371000e-09	3.643615992389974186e-10	9.790417189783076312e-10	4.724025440863624681e+02	2.832149544882265246e+01
-1.262185604417988459e-10	2.987765113759781396e-09	-2.267254507107659212e-09	3.574123626767836015e+01	7.152502162615186307e+02
2.524371208835973816e-10	2.769148154216382697e-09	-1.648912368805570486e-09	1.291587521653472379e+02	1.295175264769173509e+03
6.310928022089933765e-10	1.238829437412592216e-09	-2.885596645409748764e-09	8.679171092585727365e+02	2.714589227010039281e+02
1.262185604417986960e-09	-4.372339190867971918e-10	-3.555467295237012446e-09	5.910059192095033040e+02	1.442455124850312664e+01
1.262185604417986960e-09	1.457446396955991329e-10	-2.731011110834226376e-09	1.066530062067113022e+03	5.109126045830490348e+00
1.640841285743383213e-09	5.101062389345967582e-10	-1.442798322704873968e-09	4.232693610741976045e+02	2.728973512188915720e+02
1.640841285743383627e-09	9.473401580213939500e-10	-6.698706498272628549e-10	1.632911856056928855e+03	1.632911856056927945e+03
1.767059846185181826e-09	-8.744678381735945904e-10	-2.937125156934922894e-09	4.796422529656913412e+02	8.232238906681715207e+01
2.019496967068779880e-09	2.914892793911980589e-10	-6.698706498272620277e-10	1.421194073512455816e+03	1.109224642741426976e+02
2.271934087952377107e-09	1.311701757260391782e-09	1.391269811179702321e-09	2.592320462763993874e+02	4.443977936166857603e+02
2.271934087952377107e-09	1.457446396955990501e-09	1.597383857280397184e-09	1.429384634396467959e+02	4.173385793858308261e+02
-2.524371208835976401e-10	2.769148154216382697e-09	-2.112668972532137651e-09	4.573189763295846433e+01	8.804914690932298527e+02
2.524371208835973299e-10	2.477658874825184431e-09	-1.288212788129351580e-09	3.307361215450774239e+02	2.112325726553087861e+03
2.524371208835973816e-10	2.623403514520783564e-09	-1.236684276604177451e-09	3.695146764709978697e+02	1.962668117649233409e+03
3.786556813253958398e-10	3.643615992389978321e-10	-3.967695387438405481e-09	6.040879816960538164e+02	7.709137081368734989e+00
5.048742417671943496e-10	-7.287231984779952507e-10	-5.204379664042582932e-09	2.587679633362361074e+02	7.722111708034496758e+00
5.048742417671949700e-10	2.769148154216382697e-09	-4.122280922013913807e-10	8.090374379077951517e+02	2.454306849451377730e+03
7.573113626507924033e-10	2.186169595433986166e-09	-6.183421383020887255e-10	1.157863017688324135e+03	3.618321930276011699e+03
8.835299230925906030e-10	-7.287231984779946303e-11	-3.503938783711838317e-09	7.660465112858669272e+02	5.134359995213583217e-01
1.388404164859785573e-09	-8.015955183257950239e-10	-3.297824737611141799e-09	5.751634992225092446e+02	5.780297625076714496e+01
1.388404164859785987e-09	7.287231984779956643e-11	-1.906554926431441133e-09	1.450266461544484173e+03	4.329153616550713402e+00
1.388404164859785987e-09	5.101062389345967582e-10	-1.288212788129351580e-09	7.744376490069322472e+02	5.344710535399975697e+02
1.514622725301584600e-09	-1.457446396955991329e-10	-2.061140461006963521e-09	1.113293394797784913e+03	1.147725149276068812e+01
1.640841285743383213e-09	-2.186169595433986993e-10	-1.700440880330744615e-09	8.036755734849494957e+02	3.786952964065215355e+01
2.145715527510578080e-09	6.558508786301956843e-10	6.183421383020912070e-10	1.242963707972976636e+03	3.756718669619820048e+02
2.271934087952377107e-09	4.372339190867969850e-10	7.729276728776127680e-10	9.570506858911844574e+02	1.320069911574047694e+02
2.398152648394175306e-09	-9.473401580213943636e-10	-1.030570230503480933e-09	5.447859301812068225e+02	3.241859936641690183e+02
2.524371208835974333e-09	8.744678381735943836e-10	2.009611949481790219e-09	4.475110568780710452e+01	1.092230376109182686e+02
2.650589769277773360e-09	1.530318716803790068e-09	3.246296226085967670e-09	1.316641788176833074e+02	7.899850729060992194e+01
-3.786556813253967703e-10	7.287231984779987662e-11	-5.771193290819498356e-09	2.040877838579914396e+02	4.891845250670985579e-02
-3.786556813253966152e-10	1.093084797716993496e-09	-4.173809433539101172e-09	4.369763472959494948e+02	4.675210563080775472e+01
-1.262185604417991302e-10	6.558508786301960979e-10	-4.328394968114623560e-09	4.567629332947547027e+02	1.591987848402546391e+01
5.048742417671943496e-10	-7.287231984779952507e-10	-4.740623060316016595e-09	3.364589097826864759e+02	1.213776730817771998e+01
7.573113626507919897e-10	4.372339190867973986e-10	-2.473368553208355729e-09	1.835033834747969195e+03	9.175169173739861606e+01
1.009748483534389320e-09	-5.829785587823963246e-10	-3.297824737611141799e-09	7.741548990342994330e+02	3.870774495171498586e+01
1.135967043976188760e-09	2.113297275586186599e-09	9.790417189783076312e-10	6.531967903549938228e+02	2.279412865927592520e+03
1.262185604417987373e-09	1.311701757260391782e-09	1.654361225106055350e-24	3.295535121743950640e+03	5.133429708870384275e+03
1.514622725301584600e-09	-7.287231984779954575e-10	-2.267254507107660039e-09	8.276406042639716816e+02	1.768462829623872210e+02
1.893278406626980853e-09	1.676063356499389201e-09	2.061140461006963521e-09	1.131497820890172648e+02	4.534563236749249313e+02
2.145715527510578080e-09	-1.384574077108191555e-09	-1.648912368805570486e-09	8.297741014282661354e+01	4.405124273758877962e+02
2.145715527510578493e-09	-3.643615992389978321e-10	-2.061140461006956904e-10	1.851828064403581038e+03	1.585469233222244441e+02
2.145715527510578493e-09	6.558508786301956843e-10	1.236684276604179105e-09	3.557947962755797562e+02	2.324143427284031702e+02
2.271934087952376693e-09	-1.311701757260391989e-09	-1.082098742028655063e-09	4.904140535789354658e+02	5.575233451213159697e+02
2.398152648394175720e-09	5.101062389345965514e-10	1.648912368805572140e-09	5.062581775896097724e+01	6.890736306080867735e+01
2.524371208835974747e-09	-8.744678381735947971e-10	1.545855345755232153e-10	1.026967542108188809e+03	3.323220810417511188e+02
2.524371208835974747e-09	-5.829785587823965314e-10	5.668136267769162504e-10	9.196427528310779280e+02	1.544806723915723126e+02
2.524371208835974747e-09	1.165957117564792236e-09	3.040182179985271152e-09	1.800698839121577350e+02	6.829317078742572278e+01
-5.048742417671955904e-10	-4.372339190867969333e-10	-6.028835848445369002e-09	1.749054418046106036e+02	1.388444521491945194e+00
-5.048742417671951768e-10	1.603191036651590048e-09	-3.297824737611141799e-09	5.414910208327871715e+02	2.206074529318763382e+02
-3.786556813253964602e-10	1.384574077108191349e-09	-3.297824737611140972e-09	6.503532944065415222e+02	1.899494654375093887e+02
-3.786556813253962534e-10	2.550531194672983998e-09	-1.494326834230048098e-09	1.845564954419920412e+02	1.650231437346275243e+03
-1.262185604417992336e-10	-2.186169595433984408e-10	-4.792151571841189897e-09	3.582757152969838330e+02	1.120000499365352509e+00
-1.262185604417991819e-10	7.287231984779977322e-11	-4.379923479639796862e-09	4.716056509999094146e+02	1.959308894889542629e-01
2.524371208835972265e-10	8.744678381735945904e-10	-2.318783018632833341e-09	2.057028640491454553e+03	4.754608735646382343e+02
3.786556813253958398e-10	3.643615992389978321e-10	-2.731011110834226376e-09	1.749296280300529588e+03	4.758694995376853143e+01
5.048742417671945564e-10	-2.914892793911980589e-10	-3.503938783711837490e-09	8.512391332792759613e+02	8.960411929255535313e+00
5.048742417671947632e-10	5.829785587823963246e-10	-2.267254507107660039e-09	2.444377481786460521e+03	2.573028928196275160e+02
8.835299230925908098e-10	-3.643615992389977287e-10	-2.679482599309052247e-09	1.434511759651637249e+03	4.249146207498927907e+01
1.009748483534389733e-09	-1.457446396955991329e-10	-1.906554926431441133e-09	2.619252941564827324e+03	2.679542651217219174e+01
1.893278406626980853e-09	1.238829437412591802e-09	2.061140461006963521e-09	2.499847366001635010e+02	3.407810796106001021e+02
2.145715527510578493e-09	2.186169595433982857e-10	1.391269811179700666e-09	1.393247402941607049e+02	2.559025842137635820e+01
2.271934087952376693e-09	-1.311701757260391989e-09	-6.183421383020878983e-10	8.549487163625924495e+02	7.213629794309372301e+02
2.271934087952377107e-09	4.372339190867969850e-10	2.009611949481790219e-09	2.003583902227201463e+02	4.218071373109888356e+01
2.398152648394175720e-09	-1.530318716803790688e-09	-4.637566037265655101e-10	7.656499197722000645e+02	7.019784087724327719e+02
-7.573113626507924033e-10	2.914892793911981830e-09	-1.442798322704873968e-09	2.348694676092046905e+02	1.220101130437426264e+03
-6.310928022089942037e-10	3.643615992389980389e-10	-4.740623060316016595e-09	3.478529839926963518e+02	3.119198206534226969e+00
-2.524371208835976918e-10	1.311701757260391782e-09	-2.473368553208356556e-09	1.183642621113656787e+03	5.846039775012574182e+02
-1.262185604417989751e-10	1.238829437412592216e-09	-2.112668972532137651e-09	1.653139671203113494e+03	1.031873358483153197e+03
-1.421716677825516316e-25	1.165957117564792649e-09	-1.906554926431441133e-09	2.107662136259111321e+03	1.454343684318956548e+03
1.262185604417983548e-10	-7.287231984779946303e-11	-3.349353249136315929e-09	1.052137498082022375e+03	7.477878451187065512e-01
2.524371208835971231e-10	2.914892793911982657e-10	-2.524897064733529858e-09	2.304425461802444261e+03	4.661290441066897472e+01
2.524371208835973299e-10	1.165957117564792649e-09	-1.288212788129351580e-09	2.258736057917932158e+03	4.859129670815058489e+03
2.524371208835974333e-10	1.748935676347189181e-09	-6.183421383020878983e-10	2.038102211471132478e+03	7.932073471671425068e+03
7.573113626507921965e-10	-6.462348535570528710e-27	-1.700440880330744615e-09	4.633621404027133394e+03	5.302763468050591754e-15
1.009748483534389733e-09	1.165957117564792649e-09	4.122280922013946895e-10	3.907787684698078010e+03	7.815575369396166934e+03
1.009748483534390147e-09	1.603191036651589634e-09	1.030570230503482588e-09	6.242400743116791091e+02	3.284045608335358338e+03
1.262185604417987373e-09	1.457446396955990501e-09	1.597383857280397184e-09	2.800131052349661331e+02	1.287416575792943377e+03
1.388404164859785573e-09	7.287231984779935963e-11	-5.152851152517247503e-11	7.351324985666244174e+03	6.075475194765465403e+01
1.388404164859785987e-09	2.186169595433982857e-10	1.654361225106055350e-24	7.159594391126509436e+03	5.196479800011160251e+02
1.893278406626981267e-09	-2.186169595433989061e-10	6.183421383020895527e-10	1.765192607693032414e+03	8.825963038465184241e+01
2.145715527510578493e-09	2.186169595433982857e-10	2.009611949481788565e-09	3.058246726100705359e+02	1.280196303949134062e+01
2.271934087952377107e-09	-2.914892793911986793e-10	1.442798322704875623e-09	1.481273592134336070e+02	3.485349628551404777e+01
2.271934087952377107e-09	-4.200526548120843661e-25	2.009611949481788565e-09	2.257314468277691333e+02	1.103076606018660888e-14
2.271934087952377107e-09	7.287231984779952507e-10	3.040182179985271152e-09	2.949906841854901245e+02	3.673607524103240962e+01
-7.573113626507929203e-10	1.457446396955994431e-10	-4.586037525740494207e-09	3.790055061010281747e+02	5.824133785647797046e-01
-5.048742417671949700e-10	1.894680316042788314e-09	-1.648912368805570486e-09	2.869312873190161213e+02	1.939655502276554671e+03
-3.786556813253967703e-10	-6.558508786301956843e-10	-4.792151571841189897e-09	3.354205680837359296e+02	9.543050935996703288e+00
-1.262185604417991819e-10	-6.558508786301957877e-10	-4.173809433539101172e-09	5.067285739256498118e+02	1.901112296803040280e+01
-1.163222736402695168e-25	1.165957117564792649e-09	-1.288212788129351580e-09	2.459818268342011834e+03	5.119621761752490784e+03
6.310928022089937901e-10	1.384574077108191349e-09	5.668136267769162504e-10	2.945881348014182549e+03	1.012822063460115533e+04
7.573113626507921965e-10	4.372339190867969850e-10	-4.637566037265655101e-10	6.999265249462886459e+03	1.199874042765057675e+04
1.009748483534389733e-09	-8.744678381735945904e-10	-1.700440880330744615e-09	1.681413013638801431e+03	9.646353544381983056e+02
1.135967043976187933e-09	-1.530318716803790481e-09	-2.318783018632834168e-09	5.810947434603967849e+02	5.732948140179754546e+02
1.135967043976188760e-09	1.530318716803790068e-09	1.855026414906267004e-09	4.855049800446477093e+02	1.049547530390635757e+03
1.262185604417986960e-09	-1.020212477869193723e-09	-1.288212788129351580e-09	3.565270442031655875e+02	1.625100015437694083e+03
1.514622725301584600e-09	1.457446396955987193e-10	8.244561844027860702e-10	1.223989167095378207e+03	8.159927780635834438e+01
1.893278406626980853e-09	1.384574077108190935e-09	3.658524318287360705e-09	2.727396738344165783e+02	7.375207659492458845e+01
2.019496967068779053e-09	-2.186169595433986579e-09	-1.082098742028655890e-09	4.066819701247318335e+02	8.948992007634687980e+02
-1.009748483534390147e-09	1.603191036651590048e-09	-2.524897064733529858e-09	5.809255883401474421e+02	4.889877995767508878e+02
-1.009748483534389733e-09	2.623403514520783564e-09	-1.236684276604177451e-09	3.524441153500555970e+02	1.502524912808130921e+03
-8.835299230925916370e-10	7.287231984779987662e-11	-4.379923479639797689e-09	4.192161855735604377e+02	1.777092774792563279e-01
-8.835299230925912234e-10	2.259041915281786146e-09	-1.288212788129350753e-09	3.262472537225266365e+02	1.947351620045633808e+03
-6.310928022089937901e-10	1.384574077108191349e-09	-2.061140461006963521e-09	1.113293394797784913e+03	1.035821947221650817e+03
-3.786556813253966669e-10	-3.643615992389976253e-10	-3.916166875913230525e-09	6.273849956346958834e+02	8.220453297100313250e+00
-3.786556813253963051e-10	1.676063356499389614e-09	-1.030570230503480933e-09	5.099445311113245793e+02	5.187704941497864638e+03
-3.786556813253961500e-10	2.550531194672983998e-09	2.061140461006981719e-10	1.126665347138698735e+03	3.349915170497344207e+03
-2.524371208835975367e-10	1.311701757260391782e-09	-1.082098742028655063e-09	7.382937745176103590e+02	6.834490941248782292e+03
2.524371208835969680e-10	-1.020212477869193516e-09	-3.143239203035619411e-09	9.273467743601850088e+02	1.552177350765125823e+02
2.524371208835973299e-10	8.744678381735943836e-10	-6.183421383020878983e-10	7.853205417509685731e+02	2.827153950303356032e+04
2.524371208835974333e-10	1.603191036651590048e-09	5.668136267769162504e-10	2.636763480420043834e+03	1.020954819618642250e+04
3.786556813253958398e-10	-6.558508786301958911e-10	-2.318783018632832514e-09	2.343124093043943049e+03	2.970157301041622873e+02
6.310928022089932731e-10	-1.093084797716993290e-09	-2.473368553208355729e-09	1.281397892116358435e+03	4.316085714463787326e+02
1.135967043976188760e-09	1.676063356499389201e-09	2.679482599309053074e-09	4.773354290657248384e+02	3.920969595897023510e+02
1.514622725301584600e-09	-1.165957117564793063e-09	-2.576425576258698198e-10	2.622382320440416606e+03	3.037691737704738443e+03
1.514622725301584600e-09	8.744678381735943836e-10	2.473368553208358211e-09	7.151336629630723110e+02	1.787834157407676514e+02
2.019496967068779466e-09	-2.040424955738387446e-09	-4.122280922013922079e-10	7.654517442748430085e+02	1.209907595789268044e+03
-1.135967043976189174e-09	-3.643615992389974186e-10	-5.152851152517408803e-09	2.481935628801517737e+02	1.912712414304496678e+00
-1.135967043976188760e-09	3.643615992389979355e-10	-3.967695387438404654e-09	4.894965666232275794e+02	6.485116144981827979e+00
0.000000000000000000e+00	4.372339190867971918e-10	-1.236684276604177451e-09	1.468027067798376811e+04	2.936054135596757078e+03
1.262185604417983031e-10	-1.384574077108191349e-09	-3.349353249136315101e-09	6.498405380200316586e+02	1.822785036715085880e+02
2.524371208835973299e-10	-2.914892793911982657e-10	-1.648912368805569659e-09	7.550535743764485233e+03	3.638812406633496153e+02
2.524371208835973299e-10	-1.457446396955991329e-10	-1.288212788129350753e-09	1.599490580556867462e+04	3.151705577451965610e+02
6.310928022089933765e-10	-1.384574077108191349e-09	-2.267254507107659212e-09	1.043220994537496836e+03	7.532055580560735280e+02
7.573113626507921965e-10	-1.748935676347189181e-09	-2.318783018632834168e-09	5.810947434603967849e+02	7.487932264724574907e+02
1.262185604417987373e-09	8.744678381735943836e-10	2.473368553208358211e-09	9.389307352951568646e+02	2.180742352943585161e+02
1.514622725301585013e-09	-1.457446396955991122e-09	-2.061140461006948632e-10	2.049721103586992740e+03	3.014295740569105419e+03
1.640841285743383627e-09	-6.558508786301963047e-10	1.236684276604179105e-09	2.714087279615899817e+01	5.496026741222401597e+02
-1.262185604417987373e-09	1.603191036651590048e-09	-1.906554926431440306e-09	3.636418159707969266e+02	9.025776355377760183e+02
-1.135967043976188760e-09	2.186169595433988027e-10	-3.710052829812534007e-09	5.873566859501687532e+02	3.215456309946187030e+00
-7.573113626507928169e-10	-4.372339190867971918e-10	-3.555467295237011619e-09	7.406691669422207269e+02	1.732559454835604384e+01
-5.048742417671952802e-10	-7.287231984779954575e-10	-3.349353249136315101e-09	8.620496145228061096e+02	6.343264271690996736e+01
-2.524371208835974850e-10	1.311701757260391782e-09	1.654361225106055350e-24	8.340535071349584541e+03	2.412797645640415794e+04
-1.262185604417991302e-10	-1.384574077108191349e-09	-3.503938783711837490e-09	5.907410564387208751e+02	1.501813530805481491e+02
1.262185604417989234e-10	1.821807996194988334e-09	1.803497903381095356e-09	5.658290473171025496e+02	1.777101279262247317e+03
3.786556813253958398e-10	-9.473401580213941568e-10	-1.648912368805570486e-09	3.188966973664598299e+03	1.952664559961295708e+03
3.786556813253961500e-10	5.101062389345965514e-10	4.122280922013946895e-10	5.085394936625996706e+03	6.229608797367163061e+04
3.786556813253961500e-10	6.558508786301956843e-10	6.183421383020912070e-10	4.254260378063374446e+03	2.871625755192698489e+04
5.048742417671946598e-10	-1.020212477869193723e-09	-1.442798322704873968e-09	2.719279193235654475e+03	2.960992899301051239e+03
6.310928022089933765e-10	-1.821807996194988747e-09	-2.112668972532137651e-09	5.410253064635049896e+02	1.034069775350736791e+03
7.573113626507920931e-10	-1.457446396955991122e-09	-1.442798322704873968e-09	5.834526778257845763e+02	2.536750773155594743e+03
1.767059846185182240e-09	-1.748935676347189388e-09	6.183421383020895527e-10	9.755663768846559378e+02	1.652724214957535196e+03
1.767059846185182240e-09	-8.744678381735950039e-10	2.009611949481790219e-09	4.709708008542785365e+02	2.578699441939777444e+02
-1.388404164859786400e-09	3.643615992389979355e-10	-3.503938783711837490e-09	5.744462120413058983e+02	1.017078987325260719e+01
-1.262185604417987373e-09	1.748935676347189181e-09	-1.236684276604177451e-09	3.333816048580371216e+02	1.920278043982286135e+03
-7.573113626507925067e-10	1.894680316042787900e-09	3.606995806762197329e-10	2.031375019297112203e+03	5.604936787938156158e+03
-6.310928022089939969e-10	7.287231984779956643e-11	-2.061140461006963521e-09	3.446890845112321585e+03	6.785218199040012443e+00
1.262185604417985099e-10	-5.101062389345969650e-10	-8.759846959279593724e-10	2.249286559710850997e+04	1.395127106656099932e+04
3.786556813253958915e-10	-9.473401580213943636e-10	-8.759846959279593724e-10	2.233021923288403741e+03	1.217357113018520977e+04
6.310928022089933765e-10	-5.101062389345969650e-10	2.061140461006981719e-10	2.771352419559368354e+04	3.772118571066931327e+04
1.009748483534390147e-09	1.020212477869193103e-09	3.452410272186664187e-09	5.924772086450069537e+02	8.494918280498995955e+01
1.135967043976187933e-09	-2.259041915281786146e-09	-8.759846959279585452e-10	7.038766299842656053e+02	2.217788332507799623e+03
1.514622725301584600e-09	-7.287231984779958711e-10	2.061140461006963521e-09	8.472537887053650820e+02	2.379926372767884288e+02
-1.009748483534390560e-09	-8.744678381735942802e-10	-3.710052829812534007e-09	5.368312130706658536e+02	4.783644472906923539e+01
-7.573113626507924033e-10	1.020212477869193723e-09	-4.122280922013913807e-10	5.957525050964009097e+03	1.459593637486179796e+04
-2.524371208835975367e-10	7.287231984779954575e-10	4.122280922013946895e-10	9.909182707638854481e+03	6.193239192274356901e+04
-2.584939414228211484e-26	-1.457446396955991329e-10	-2.061140461006965176e-10	1.235750969600186916e+06	1.235750969600185985e+06
1.262185604417985874e-10	-2.186169595433986993e-10	0.000000000000000000e+00	1.235750969600189012e+06	2.780439681600426789e+06
8.835299230925912234e-10	7.287231984779956643e-11	2.421840041683183254e-09	1.906937610403870394e+03	2.775746157793118396e+00
1.009748483534389733e-09	-4.372339190867978122e-10	2.009611949481790219e-09	2.162019813786916529e+03	1.805863417548240193e+02
1.388404164859785987e-09	-1.238829437412592216e-09	1.648912368805570486e-09	4.133931900239633137e+02	9.634728380397231149e+02
1.514622725301585013e-09	-2.914892793911986793e-10	3.297824737611142626e-09	6.020689164724523152e+02	7.921959427269136711e+00
-1.262185604417987373e-09	8.744678381735945904e-10	-1.236684276604177451e-09	4.677341262397850983e+02	1.530766231330216442e+03
2.843433355651032632e-25	1.457446396955990501e-09	2.679482599309053074e-09	9.211917696713402393e+02	4.797873800371560264e+02
1.262185604417987167e-10	-8.015955183257948171e-10	-5.152851152517330221e-11	3.653293480281188386e+04	1.078167100278106518e+05
6.310928022089936867e-10	-1.821807996194988540e-09	-4.122280922013913807e-10	2.253628062791708544e+03	6.643950656815173716e+03
6.310928022089939969e-10	-2.186169595433986993e-10	2.009611949481790219e-09	3.561725637135676607e+03	6.692177606309203952e+01
1.262185604417986960e-09	-2.186169595433986579e-09	7.729276728776111136e-10	8.025260979691189505e+02	2.222379963606791534e+03
1.262185604417987373e-09	-5.829785587823969450e-10	2.885596645409749591e-09	8.679171092585717133e+02	6.011547077115659476e+01
1.388404164859786814e-09	5.101062389345965514e-10	4.740623060316018249e-09	2.814336787039316050e+02	5.137947189453289099e+00
-1.388404164859785987e-09	2.113297275586186599e-09	8.244561844027860702e-10	7.520567337946495172e+02	2.001518079497786630e+03
-7.573113626507924033e-10	5.829785587823963246e-10	2.061140461006981719e-10	1.843512830494083755e+04	2.268938868300414470e+04
-3.786556813253963051e-10	-3.643615992389976253e-10	-2.061140461006956904e-10	6.631735611089548911e+04	1.381611585643650324e+05
-7.754818242684634452e-26	-7.287231984779956643e-10	2.061140461006981719e-10	3.559776455638376501e+04	1.271348734156567079e+05
3.786556813253961500e-10	-7.287231984779956643e-11	2.061140461006965176e-09	4.093356110622120923e+03	7.811748302713970027e+00
3.786556813253962534e-10	5.101062389345969650e-10	3.040182179985272807e-09	1.243745263104362266e+03	5.369472942036452423e+01
3.786556813253962534e-10	8.015955183257948171e-10	3.452410272186664187e-09	7.964577612176266257e+02	6.660082177424520467e+01
6.310928022089937901e-10	-7.287231984779956643e-11	2.679482599309053074e-09	1.751893378863561111e+03	1.999878286373930836e+00
8.835299230925916370e-10	9.473401580213939500e-10	4.895208594891539810e-09	2.761471275865565644e+02	1.607608148884878574e+01
-1.767059846185182654e-09	-5.829785587823961178e-10	-3.297824737611140972e-09	4.670426709797587250e+02	2.603722207552662127e+01
-1.388404164859786400e-09	-5.101062389345966548e-10	-2.112668972532137651e-09	1.174140624746488584e+03	1.360115617318627415e+02
-1.262185604417987787e-09	-5.829785587823962212e-10	-1.906554926431441133e-09	1.450266461544482354e+03	2.770658314592445777e+02
-5.048742417671949700e-10	2.914892793911978521e-10	1.030570230503482588e-09	1.524166069166364832e+04	2.177380098809084757e+03
-5.048742417671948666e-10	1.020212477869193516e-09	2.061140461006965176e-09	1.977931613191096403e+03	8.576871597023325648e+02
-2.524371208835978469e-10	-1.457446396955991122e-09	-8.244561844027844158e-10	1.182614032155888935e+03	9.097031016583703604e+03
-1.033975765691284594e-25	-1.020212477869193930e-09	4.122280922013946895e-10	8.638525959260152376e+03	3.848070654579537950e+04
2.524371208835971231e-10	-1.311701757260392196e-09	6.183421383020912070e-10	2.933280870241026605e+03	1.484973440559526716e+04
2.524371208835971231e-10	-1.165957117564793063e-09	8.244561844027877246e-10	1.975359340063900220e+02	1.264229977641025653e+04
2.524371208835974333e-10	7.287231984779948371e-10	3.658524318287360705e-09	7.120995272887685132e+02	4.334141979846422998e+01
5.048742417671946598e-10	-1.894680316042788314e-09	4.122280922013930351e-10	2.157457631624818532e+03	6.629278904447171954e+03
8.835299230925914302e-10	5.101062389345965514e-10	4.895208594891539810e-09	2.981315300105516712e+02	4.963793737858311239e+00
1.009748483534389733e-09	-8.744678381735952107e-10	3.091710691510446109e-09	7.951514553306877815e+02	1.052406337937676000e+02
1.009748483534389733e-09	-7.287231984779960779e-10	3.452410272186664187e-09	6.653568486842327729e+02	4.755946023475581796e+01
1.009748483534389733e-09	-4.372339190867978122e-10	3.864638364388057223e-09	5.438670244868404779e+02	1.088338681574558287e+01
1.009748483534390147e-09	7.287231984779948371e-10	5.513550733193629363e-09	2.041223029310905019e+02	5.488634120222911861e+00
-1.767059846185182240e-09	2.186169595433986579e-09	1.391269811179700666e-09	2.639666514615379356e+02	9.390118036181191883e+02
-1.640841285743383627e-09	1.238829437412592422e-09	2.061140461006981719e-10	2.186036000383898227e+03	2.429863092734409747e+03
-1.514622725301585013e-09	2.067951531382569187e-25	-1.236684276604177451e-09	5.317825472579082771e+02	1.829929154367795009e-14
-1.514622725301584600e-09	1.894680316042788314e-09	1.597383857280397184e-09	7.508481512956979032e+01	1.035863980154884985e+03
-1.388404164859786400e-09	-2.186169595433984925e-10	-1.082098742028655063e-09	4.147926316388961823e+02	1.623101602065264046e+02
-1.388404164859786400e-09	-7.287231984779935963e-11	-8.759846959279585452e-10	6.607492809763117521e+02	2.642997123905205470e+01
-1.009748483534390147e-09	-5.829785587823963246e-10	-6.698706498272620277e-10	2.088955992753693408e+03	4.610109777111562835e+03
-8.835299230925914302e-10	-1.821807996194988540e-09	-2.112668972532137651e-09	4.472160731655515065e+02	9.224753984437948020e+02
